# step, gen_loss, dis_loss, train_acc
30400,  7.057986E-01,  1.378616E+00,  9.6875E-01
30500,  7.004247E-01,  1.375423E+00,  9.2188E-01
30600,  7.027980E-01,  1.367800E+00,  8.9062E-01
30700,  7.097838E-01,  1.379305E+00,  9.5312E-01
30800,  7.253274E-01,  1.374055E+00,  9.3750E-01
30900,  6.865048E-01,  1.380023E+00,  9.6875E-01
31000,  7.031220E-01,  1.360751E+00,  9.2188E-01
31100,  7.018101E-01,  1.376591E+00,  9.8438E-01
31200,  7.144821E-01,  1.362836E+00,  9.3750E-01
31300,  6.942306E-01,  1.385351E+00,  9.8438E-01
31400,  7.084975E-01,  1.371516E+00,  9.2188E-01
31500,  6.967108E-01,  1.375542E+00,  9.3750E-01
31600,  6.929969E-01,  1.378513E+00,  9.5312E-01
31700,  6.909347E-01,  1.376586E+00,  9.5312E-01
31800,  6.906686E-01,  1.378919E+00,  9.5312E-01
31900,  7.085062E-01,  1.369433E+00,  9.2188E-01
32000,  7.197071E-01,  1.370958E+00,  9.0625E-01
32100,  6.944835E-01,  1.368163E+00,  9.5312E-01
32200,  6.843436E-01,  1.364603E+00,  9.2188E-01
32300,  7.013633E-01,  1.378486E+00,  9.5312E-01
32400,  7.018847E-01,  1.374980E+00,  9.3750E-01
32500,  7.106277E-01,  1.378130E+00,  9.2188E-01
32600,  6.899972E-01,  1.378403E+00,  9.2188E-01
32700,  6.767451E-01,  1.380664E+00,  9.6875E-01
32800,  6.963639E-01,  1.382246E+00,  9.5312E-01
32900,  6.969169E-01,  1.373066E+00,  9.3750E-01
33000,  6.842569E-01,  1.382704E+00,  9.3750E-01
33100,  6.980267E-01,  1.380830E+00,  9.6875E-01
33200,  6.889997E-01,  1.374607E+00,  9.2188E-01
33300,  6.987153E-01,  1.367236E+00,  9.3750E-01
33400,  6.808932E-01,  1.382106E+00,  9.8438E-01
33500,  6.987838E-01,  1.378533E+00,  9.6875E-01
33600,  6.929431E-01,  1.378925E+00,  9.3750E-01
33700,  6.831621E-01,  1.380061E+00,  9.5312E-01
33800,  7.102987E-01,  1.372754E+00,  9.5312E-01
33900,  6.883844E-01,  1.374445E+00,  9.5312E-01
34000,  6.846969E-01,  1.374711E+00,  9.5312E-01
34100,  7.101948E-01,  1.367860E+00,  9.2188E-01
34200,  7.152480E-01,  1.375350E+00,  9.5312E-01
34300,  7.090337E-01,  1.373144E+00,  9.3750E-01
34400,  6.872238E-01,  1.377047E+00,  9.3750E-01
34500,  7.106395E-01,  1.379058E+00,  9.6875E-01
34600,  6.894449E-01,  1.363579E+00,  8.9062E-01
34700,  6.953779E-01,  1.385959E+00,  9.5312E-01
34800,  7.080231E-01,  1.389347E+00,  1.0000E+00
34900,  6.940749E-01,  1.385086E+00,  1.0000E+00
35000,  6.917269E-01,  1.371381E+00,  9.3750E-01
35100,  7.207509E-01,  1.379034E+00,  9.6875E-01
35200,  6.883480E-01,  1.378533E+00,  9.5312E-01
35300,  7.028185E-01,  1.375896E+00,  9.3750E-01
35400,  6.980533E-01,  1.389295E+00,  1.0000E+00
35500,  6.911646E-01,  1.366178E+00,  9.0625E-01
35600,  7.025557E-01,  1.365574E+00,  8.5938E-01
35700,  6.954155E-01,  1.378754E+00,  9.5312E-01
35800,  7.027009E-01,  1.377862E+00,  9.5312E-01
35900,  6.929596E-01,  1.382272E+00,  9.5312E-01
36000,  6.952111E-01,  1.387619E+00,  1.0000E+00
36100,  6.971292E-01,  1.374552E+00,  9.8438E-01
36200,  6.985517E-01,  1.377675E+00,  9.5312E-01
36300,  7.126065E-01,  1.371514E+00,  8.9062E-01
36400,  6.980513E-01,  1.386006E+00,  9.8438E-01
36500,  6.936476E-01,  1.384741E+00,  1.0000E+00
36600,  7.045559E-01,  1.373361E+00,  9.0625E-01
36700,  7.057269E-01,  1.378258E+00,  9.6875E-01
36800,  6.919304E-01,  1.385692E+00,  9.8438E-01
36900,  6.966000E-01,  1.373431E+00,  9.6875E-01
37000,  7.167907E-01,  1.379032E+00,  9.8438E-01
37100,  6.966732E-01,  1.385600E+00,  9.8438E-01
37200,  7.106211E-01,  1.378485E+00,  9.6875E-01
37300,  6.933836E-01,  1.369596E+00,  9.3750E-01
37400,  7.032018E-01,  1.372034E+00,  9.3750E-01
37500,  7.094552E-01,  1.369020E+00,  9.2188E-01
37600,  6.883566E-01,  1.383247E+00,  9.6875E-01
37700,  6.966444E-01,  1.376835E+00,  9.5312E-01
37800,  7.134616E-01,  1.368973E+00,  9.3750E-01
37900,  7.241342E-01,  1.376699E+00,  9.3750E-01
38000,  6.873872E-01,  1.386856E+00,  9.8438E-01
38100,  7.048500E-01,  1.373649E+00,  9.5312E-01
38200,  6.901258E-01,  1.383217E+00,  9.6875E-01
38300,  7.020432E-01,  1.374853E+00,  9.2188E-01
38400,  7.033718E-01,  1.380468E+00,  9.8438E-01
38500,  7.037621E-01,  1.372785E+00,  9.5312E-01
38600,  7.120673E-01,  1.373351E+00,  9.5312E-01
38700,  6.991991E-01,  1.362879E+00,  9.0625E-01
38800,  7.084039E-01,  1.374486E+00,  9.5312E-01
38900,  7.186112E-01,  1.384128E+00,  9.8438E-01
39000,  7.052835E-01,  1.374201E+00,  9.2188E-01
39100,  6.930121E-01,  1.386216E+00,  9.6875E-01
39200,  6.897209E-01,  1.374591E+00,  9.5312E-01
39300,  7.173933E-01,  1.371285E+00,  9.3750E-01
39400,  7.061565E-01,  1.371977E+00,  9.3750E-01
39500,  7.117709E-01,  1.367384E+00,  9.0625E-01
39600,  7.142820E-01,  1.375386E+00,  9.5312E-01
39700,  6.970950E-01,  1.370367E+00,  8.9062E-01
39800,  7.186287E-01,  1.376625E+00,  9.5312E-01
39900,  6.979288E-01,  1.377514E+00,  9.6875E-01
40000,  6.879066E-01,  1.380579E+00,  9.6875E-01
40100,  7.036844E-01,  1.382458E+00,  9.3750E-01
40200,  6.976110E-01,  1.382896E+00,  9.8438E-01
40300,  7.131884E-01,  1.363510E+00,  8.5938E-01
40400,  7.017527E-01,  1.375585E+00,  9.6875E-01
40500,  6.967243E-01,  1.375211E+00,  9.3750E-01
40600,  6.976677E-01,  1.380870E+00,  9.6875E-01
40700,  6.953244E-01,  1.380477E+00,  9.5312E-01
40800,  7.090063E-01,  1.373222E+00,  9.2188E-01
40900,  6.920854E-01,  1.381402E+00,  9.5312E-01
41000,  6.976078E-01,  1.383693E+00,  9.6875E-01
41100,  7.118386E-01,  1.368785E+00,  9.2188E-01
41200,  6.868764E-01,  1.382574E+00,  9.8438E-01
41300,  6.938019E-01,  1.370298E+00,  9.2188E-01
41400,  7.136049E-01,  1.372871E+00,  9.0625E-01
41500,  7.055966E-01,  1.381056E+00,  9.5312E-01
41600,  7.059593E-01,  1.378489E+00,  9.6875E-01
41700,  7.117473E-01,  1.373300E+00,  9.5312E-01
41800,  7.180132E-01,  1.377118E+00,  9.3750E-01
41900,  7.078852E-01,  1.379255E+00,  9.3750E-01
42000,  7.046105E-01,  1.381976E+00,  9.6875E-01
42100,  7.024754E-01,  1.374495E+00,  9.5312E-01
42200,  7.052571E-01,  1.369685E+00,  9.3750E-01
42300,  7.025568E-01,  1.384229E+00,  9.8438E-01
42400,  6.919485E-01,  1.387003E+00,  1.0000E+00
42500,  7.004302E-01,  1.371952E+00,  9.5312E-01
42600,  7.154867E-01,  1.372532E+00,  9.5312E-01
42700,  6.900758E-01,  1.367564E+00,  9.3750E-01
42800,  7.024209E-01,  1.375905E+00,  9.5312E-01
42900,  7.159281E-01,  1.364757E+00,  9.3750E-01
43000,  7.089067E-01,  1.376897E+00,  9.5312E-01
43100,  7.005167E-01,  1.388131E+00,  1.0000E+00
43200,  7.159857E-01,  1.369653E+00,  9.0625E-01
43300,  6.975973E-01,  1.379825E+00,  9.6875E-01
43400,  6.937477E-01,  1.382389E+00,  9.8438E-01
43500,  6.949770E-01,  1.373928E+00,  9.5312E-01
43600,  7.079776E-01,  1.379830E+00,  9.5312E-01
43700,  6.797276E-01,  1.382081E+00,  9.8438E-01
43800,  7.060231E-01,  1.381283E+00,  9.5312E-01
43900,  6.921272E-01,  1.383321E+00,  9.5312E-01
44000,  7.132377E-01,  1.367265E+00,  9.0625E-01
44100,  7.002279E-01,  1.374205E+00,  9.2188E-01
44200,  6.944455E-01,  1.386257E+00,  9.6875E-01
44300,  7.099105E-01,  1.375772E+00,  9.5312E-01
