# step, gen_loss, dis_loss, train_acc
37800, -6.505088E+00, -3.365824E-02,  9.2188E-01
37900,  1.036662E+00, -1.102363E-02,  9.0625E-01
38000,  5.744039E+00, -3.061548E-02,  9.0625E-01
38100,  2.376063E+00, -1.596916E-02,  9.3750E-01
38200,  7.089725E+00, -1.579094E-02,  8.7500E-01
38300,  7.275164E-01, -2.136326E-02,  8.9062E-01
38400,  9.023596E+00, -2.476657E-02,  9.2188E-01
38500,  5.103567E+00, -3.090820E-02,  8.9062E-01
38600, -5.276704E+00, -1.831115E-03,  8.9062E-01
38700, -2.249928E+00, -8.063857E-04,  9.5312E-01
38800,  6.656093E+00, -1.359574E-02,  9.2188E-01
38900,  4.498123E+00,  1.133510E-02,  9.8438E-01
39000,  3.956341E+00, -5.136952E-04,  9.0625E-01
39100,  7.984632E-01, -3.478123E-02,  8.9062E-01
39200, -5.401121E-01, -1.547909E-02,  9.0625E-01
39300,  6.468841E+00, -2.785912E-02,  9.0625E-01
39400,  1.049813E+01, -5.055790E-02,  7.9688E-01
39500,  6.486433E+00, -2.274203E-02,  8.9062E-01
39600,  4.866590E+00, -3.994237E-02,  8.7500E-01
39700, -2.345298E+00, -1.245062E-02,  9.2188E-01
39800,  3.371886E+00, -1.900000E-02,  8.9062E-01
39900,  7.399623E+00, -9.018702E-03,  9.0625E-01
40000,  1.980051E-01, -1.591948E-02,  9.2188E-01
40100,  1.326190E+00, -7.584605E-03,  9.5312E-01
40200,  2.555783E+00, -3.753581E-02,  8.9062E-01
40300,  7.737240E+00, -1.757144E-02,  8.9062E-01
40400,  6.542264E+00, -2.164430E-02,  8.4375E-01
40500, -2.815986E+00, -2.286381E-02,  8.7500E-01
40600,  4.813613E+00, -1.922586E-02,  8.5938E-01
40700, -1.798940E-01, -1.952621E-02,  9.0625E-01
40800,  5.357301E+00, -5.459739E-02,  8.2812E-01
40900,  4.798406E+00, -1.317604E-02,  8.9062E-01
41000,  6.145902E-02, -1.769965E-02,  9.2188E-01
41100,  7.946429E+00, -2.317322E-02,  9.0625E-01
41200,  1.212441E+00, -1.516940E-02,  9.5312E-01
41300,  8.330496E+00,  1.958112E-03,  9.5312E-01
41400,  6.945351E+00, -3.343648E-02,  9.2188E-01
41500,  1.144416E+01,  3.702801E-03,  9.5312E-01
41600,  6.229156E+00, -2.449943E-03,  9.8438E-01
41700,  6.879208E+00, -3.489226E-02,  8.9062E-01
41800,  2.776682E+00, -7.252570E-03,  9.0625E-01
41900,  8.272211E+00, -1.378123E-02,  9.0625E-01
42000,  1.377204E+01, -9.060317E-03,  9.3750E-01
42100,  1.138356E+01, -1.766411E-02,  8.7500E-01
42200,  1.526920E+01, -3.823521E-03,  9.5312E-01
42300,  9.273609E+00, -3.116098E-02,  8.5938E-01
42400,  5.528617E+00,  4.181451E-03,  9.3750E-01
42500,  9.743219E+00, -3.756883E-02,  8.9062E-01
42600,  1.240851E+01, -2.867954E-02,  9.0625E-01
42700,  9.322113E+00, -6.734665E-03,  9.5312E-01
42800,  2.699361E+00, -4.401909E-02,  8.1250E-01
42900, -8.858789E-01, -4.273304E-02,  8.4375E-01
43000,  1.368173E+00, -2.821968E-02,  9.0625E-01
43100,  1.273795E+01, -4.655994E-03,  8.9062E-01
43200,  8.909508E+00, -5.255200E-02,  8.1250E-01
43300,  7.877138E+00, -4.257756E-02,  8.5938E-01
43400,  1.136480E+01, -1.238381E-02,  9.2188E-01
43500,  6.107764E+00, -1.432690E-03,  9.2188E-01
43600,  1.315453E+01, -4.243935E-04,  9.0625E-01
