# step, gen_loss, dis_loss, train_acc
40400,  1.217717E+01, -1.729240E-03,  9.2188E-01
40500, -1.537523E+01, -2.787972E-02,  8.2812E-01
40600, -2.604107E+01, -1.067275E-02,  9.0625E-01
40700,  9.187639E+00, -2.303710E-02,  8.9062E-01
40800, -4.092555E+01, -4.169375E-02,  8.5938E-01
40900, -1.708329E+01,  5.261292E-03,  8.9062E-01
41000,  1.564426E+01,  5.895570E-04,  9.3750E-01
41100, -6.506034E+00,  8.239893E-03,  9.2188E-01
41200, -2.815363E+01, -1.198000E-02,  9.3750E-01
41300, -1.095675E+01,  1.182604E-02,  9.3750E-01
41400,  1.266952E+01,  1.028574E-03,  9.0625E-01
41500, -3.557165E+00, -2.511160E-02,  8.9062E-01
41600,  1.136303E+01, -2.003071E-02,  8.9062E-01
41700,  4.864341E+00, -6.052607E-02,  8.5938E-01
41800, -7.488690E+00, -4.830572E-02,  7.8125E-01
41900,  1.036817E+01, -4.084635E-03,  9.2188E-01
42000, -8.554667E+00, -9.465465E-03,  7.9688E-01
42100, -9.611607E+00, -5.323610E-03,  8.2812E-01
42200,  2.472121E+00, -2.685772E-02,  8.4375E-01
42300,  1.730670E+01, -2.057379E-02,  8.5938E-01
42400, -1.096365E+01, -8.165625E-03,  8.9062E-01
42500,  1.064299E+00,  2.268619E-03,  9.8438E-01
42600, -5.222494E+00,  1.365783E-02,  9.0625E-01
42700,  1.061837E+00, -3.204125E-02,  7.9688E-01
42800, -3.153643E+01, -1.038225E-02,  8.9062E-01
42900, -8.029705E+00, -1.074916E-02,  9.3750E-01
43000,  2.862546E+00,  1.076977E-03,  9.2188E-01
43100, -3.803687E+00, -4.503055E-02,  8.2812E-01
43200, -3.333130E+01,  9.311129E-03,  9.5312E-01
43300, -2.749682E+01, -5.095124E-02,  7.8125E-01
43400, -2.918180E+01, -6.691919E-03,  9.3750E-01
43500, -9.241040E-01, -1.426591E-02,  9.0625E-01
43600, -1.722414E+01, -5.334459E-03,  9.6875E-01
43700, -9.173930E+00, -1.053427E-02,  9.3750E-01
43800,  3.038629E+00, -1.457719E-02,  9.6875E-01
43900, -2.079896E+01, -2.273812E-02,  9.0625E-01
44000, -2.333562E+01, -2.331302E-02,  8.7500E-01
44100, -2.341662E+01, -2.923544E-03,  9.0625E-01
44200, -4.906651E+00, -3.013629E-02,  8.7500E-01
44300, -6.622723E+00, -2.837759E-03,  9.0625E-01
44400, -1.179718E+01,  1.611664E-03,  9.2188E-01
44500,  9.683974E-01, -2.957186E-03,  9.3750E-01
44600, -1.112698E+01, -3.091588E-02,  9.2188E-01
44700,  1.588291E+01,  1.045535E-02,  8.9062E-01
44800,  1.881299E+01, -1.086516E-02,  9.5312E-01
44900,  2.851477E+00, -1.600766E-02,  9.2188E-01
45000, -1.492518E+01, -9.886900E-03,  8.9062E-01
45100, -2.445948E-01, -4.209460E-02,  8.2812E-01
45200, -4.033511E+00, -3.381337E-03,  9.0625E-01
45300,  8.917974E+00,  4.631414E-03,  9.0625E-01
45400, -1.059574E+01, -1.651046E-02,  8.7500E-01
45500,  1.939564E+00, -1.902300E-02,  9.0625E-01
45600,  3.442939E+00, -2.630315E-03,  9.3750E-01
45700, -5.913209E+00, -1.416950E-02,  9.2188E-01
45800, -1.224513E+01, -6.775554E-03,  8.4375E-01
45900,  1.747162E+00, -2.327641E-02,  9.0625E-01
46000, -1.825397E+01, -8.802343E-03,  9.5312E-01
46100, -1.647993E+00,  3.844676E-03,  9.8438E-01
46200, -7.137824E+00, -5.083147E-02,  8.5938E-01
46300,  1.965073E+01, -1.760262E-02,  8.7500E-01
46400,  2.899027E+01, -1.815971E-02,  9.0625E-01
