# step, gen_loss, dis_loss, train_acc
31900,  2.407428E+01,  2.911322E-02,  8.1250E-01
32000,  3.234255E+01,  2.924876E-01,  4.8438E-01
32100,  3.710184E+01,  3.244880E-01,  5.0000E-01
32200,  3.558852E+01,  1.090072E-01,  6.7188E-01
32300,  4.396857E+01,  5.397805E-02,  7.3438E-01
32400,  4.997457E+01,  2.912822E-01,  7.9688E-01
32500,  5.065223E+01,  1.803622E-01,  7.0312E-01
32600,  5.086615E+01,  3.871655E-01,  7.0312E-01
32700,  4.688358E+01,  2.322933E-01,  6.0938E-01
32800,  4.429905E+01,  1.167684E-01,  4.8438E-01
32900,  3.591740E+01,  9.858429E-02,  7.5000E-01
33000,  3.509170E+01,  8.432543E-02,  6.2500E-01
33100,  3.690841E+01,  8.553015E-02,  7.6562E-01
33200,  3.066409E+01, -1.572133E-02,  6.5625E-01
33300,  3.599908E+01,  1.394555E-01,  7.3438E-01
33400,  4.152840E+01,  4.247970E-01,  7.0312E-01
33500,  3.996437E+01,  1.403431E-01,  5.3125E-01
33600,  4.017455E+01,  5.702315E-02,  4.8438E-01
33700,  4.199915E+01,  2.000620E-01,  6.5625E-01
33800,  4.360139E+01,  4.033241E-02,  4.5312E-01
33900,  4.247318E+01,  4.013159E-02,  6.4062E-01
34000,  4.166095E+01, -1.118263E-02,  5.3125E-01
34100,  3.804675E+01,  4.482237E-02,  5.4688E-01
34200,  4.125581E+01,  8.366572E-03,  4.6875E-01
34300,  4.045428E+01,  2.052089E-02,  6.7188E-01
34400,  4.230780E+01, -6.900357E-03,  6.4062E-01
34500,  4.226401E+01,  1.494495E-02,  6.0938E-01
34600,  4.083236E+01, -1.079936E-02,  6.7188E-01
34700,  4.099934E+01,  2.819123E-03,  6.4062E-01
34800,  4.010486E+01,  1.874238E-02,  7.1875E-01
34900,  3.827875E+01, -1.616730E-03,  7.0312E-01
35000,  3.919625E+01, -1.235719E-02,  6.5625E-01
35100,  3.727512E+01, -3.674953E-03,  7.5000E-01
35200,  3.747480E+01,  8.912483E-03,  7.3438E-01
35300,  3.759598E+01,  7.522772E-03,  7.3438E-01
35400,  4.246291E+01,  1.235452E-02,  7.1875E-01
35500,  4.476968E+01,  1.811192E-01,  5.9375E-01
35600,  4.780853E+01,  1.502125E-01,  6.7188E-01
35700,  5.040807E+01,  7.496132E-02,  6.7188E-01
35800,  5.132157E+01,  4.463615E-02,  6.7188E-01
35900,  4.787547E+01,  1.192455E-02,  7.5000E-01
36000,  4.601995E+01, -1.570938E-02,  6.7188E-01
36100,  4.460785E+01,  3.284052E-03,  6.8750E-01
36200,  3.838167E+01,  7.837144E-02,  5.4688E-01
36300,  3.392263E+01,  9.804346E-03,  7.1875E-01
36400,  3.309364E+01,  1.291647E-02,  6.2500E-01
36500,  3.310635E+01,  3.297903E-02,  5.6250E-01
36600,  3.028686E+01,  2.310464E-02,  7.8125E-01
36700,  2.997493E+01,  2.520916E-01,  5.7812E-01
36800,  3.904836E+01,  1.006556E-01,  6.4062E-01
