# step, gen_loss, dis_loss, train_acc
19400,  3.025097E-01, -1.458780E-01,  9.0625E-01
19500,  4.314669E-01, -1.827048E-01,  7.9688E-01
19600,  2.777393E-01, -2.120478E-01,  8.2812E-01
19700,  5.015653E-01, -1.275936E-01,  9.0625E-01
19800,  5.114166E-01, -1.892103E-01,  7.8125E-01
19900,  2.996648E-01, -1.555572E-01,  8.9062E-01
20000,  2.078243E-01, -1.644205E-01,  8.5938E-01
20100,  3.896651E-01, -1.378897E-01,  9.5312E-01
20200,  2.508377E-01, -1.429833E-01,  9.2188E-01
20300,  4.854406E-01, -1.491670E-01,  8.7500E-01
20400,  2.935927E-01, -1.349942E-01,  9.0625E-01
20500,  3.462725E-01, -1.764754E-01,  9.5312E-01
20600,  2.592891E-01, -1.430099E-01,  8.4375E-01
20700,  5.946063E-01, -1.899619E-01,  8.5938E-01
20800,  4.750056E-01, -2.210942E-01,  7.9688E-01
20900,  4.347293E-01, -1.863853E-01,  9.0625E-01
21000,  2.661290E-01, -1.857162E-01,  8.1250E-01
21100,  2.216179E-01, -1.663217E-01,  9.0625E-01
21200,  2.929397E-01, -1.537110E-01,  8.9062E-01
21300,  4.483969E-01, -2.204773E-01,  9.0625E-01
21400,  3.469873E-01, -1.321272E-01,  9.2188E-01
21500,  3.016645E-01, -1.557496E-01,  9.0625E-01
21600,  4.322014E-01, -2.071908E-01,  8.4375E-01
21700,  2.623086E-01, -1.641140E-01,  8.9062E-01
21800,  4.644121E-01, -1.639965E-01,  9.2188E-01
21900,  5.473252E-01, -1.844677E-01,  8.4375E-01
22000,  3.591496E-01, -1.701647E-01,  9.0625E-01
22100,  4.693212E-01, -2.047515E-01,  9.0625E-01
22200,  2.903107E-01, -1.873829E-01,  8.9062E-01
22300,  2.479905E-01, -1.269563E-01,  8.9062E-01
22400, -8.756939E-02, -1.445794E-01,  8.9062E-01
22500,  1.010540E-01, -1.838580E-01,  9.2188E-01
22600,  4.798207E-01, -1.512379E-01,  9.0625E-01
22700,  3.826059E-01, -1.537025E-01,  8.9062E-01
22800,  3.336408E-01, -1.547553E-01,  8.1250E-01
